raman_shift_cm-1,intensity
2856.6122661307236,67.5
2864.988883650767,-122.5
2873.3617465798743,-47.5
2881.7308574418275,-280.0
2890.096218758139,35.0
2898.457833048058,-660.0
2906.815702828586,105.0
2915.169830614468,257.5
2923.5202189181873,-57.5
2931.86687025,12.5
2940.209787117892,25.0
2948.41001618022,-125.0
2956.7455337723804,-35.0
2965.077324369493,85.0
2973.405390470638,-42.5
2981.7297345726547,517.5
2989.911712559304,45.0
2998.2286820744484,-117.5
3006.5419370261297,-35.0
3014.8514799023105,265.0
3023.0189130185317,120.0
3031.3211009634906,97.5
3039.619584242202,-282.5
3047.7761493062208,-105.0
3056.067292329164,122.5
3064.2166442633606,-275.0
3072.5004567652504,17.5
3080.7805768921535,-292.5
3088.919096831967,-60.0
3097.1919010483834,137.5
3105.3232317767324,180.0
3113.588729774354,-117.5
3121.7128808130074,-197.5
3129.971082266413,-467.5
3138.0880631202817,-365.0
3146.3389776869735,330.0
3154.4487978442485,890.04
3162.692435164703,1157.875
3170.7951040968037,1191.473
3178.894230970407,1048.81
3187.127000956163,787.86
3195.2189907407956,466.592
3203.3074454664093,142.983
3211.5293695924192,-125.0
3219.610701328027,-230.0
3227.688504985643,-57.5
3235.899604670318,-205.0
3243.9702993997853,-500.0
3252.0374730139374,-155.0
3260.1011278165533,40.0
3268.297848330192,172.5
3276.354412870096,140.0
3284.407465536773,310.0
3292.4570086259846,722.5
3300.5030444314834,-135.0
3308.545575245,97.5
3316.720827896279,27.5
3324.756296283769,317.5
3332.788266581294,-112.5
3340.816741072602,-62.5
3348.8417220394404,-30.0
3356.8632117615925,-2.5
3364.8812125168406,35.0
3372.895726580995,542.5
3380.9067562278724,322.5
3388.9143037293397,-292.5
3396.918371355263,175.0
3404.918961373558,-82.5
3412.9160760501472,-175.0
3420.909717649003,-265.0
3428.8998884321336,230.0
3436.886590659553,325.0
3444.7345463708916,80.0
3452.714376952972,207.5
3460.6907457095076,-145.0
3468.663654892749,22.5
3476.633106752961,-50.0
3484.5991035384795,-235.0
3492.4267178764712,132.5
3500.3858697155956,-417.5
3508.341573175334,-270.0
3516.293830496281,-287.5
3524.1079469444667,-92.5
3532.0533770164475,-717.5
3539.9953676218865,30.0
3547.7993978646555,-365.0
3555.7345744354534,585.0
3563.666318194715,-145.0
3571.460281747888,145.0
3579.385224652753,-892.5
3587.30674138396,-77.5
3595.0906577130518,-150.0
3603.0053867361203,-195.0
3610.782634691175,85.0
3618.6905847266535,460.0
3626.461172873067,280.0
3634.3623526265437,155.0
3642.1262895150503,-445.0
3650.020707677235,197.5
3657.778001843908,147.5
3665.6656670906523,165.0
3673.4163270569916,37.5
3681.1637014291846,-535.0
3689.041282322214,-4585.0
3696.782035212709,-6057.5
3704.6528847781447,-410.0
3712.3870246721344,142.5
3720.1178894698387,-390.0
