raman_shift_cm-1,intensity
1165.533203,39.535683
1167.240234,46.867493
1168.947266,41.01815
1170.654297,42.4925
1172.361328,33.708416
1174.066406,41.045425
1175.771484,39.588287
1177.476563,29.331154
1179.181641,32.271416
1180.884766,48.417839
1182.589844,46.961025
1184.292969,39.632137
1185.996094,33.768181
1187.699219,39.649681
1189.402344,42.596115
1191.103516,22.037348
1192.804688,41.145481
1194.505859,35.275352
1196.207031,45.57407
1197.908203,44.113689
1199.607422,38.240314
1201.308594,39.719868
1203.007813,30.900057
1204.707031,42.680931
1206.404297,47.106602
1208.103516,45.6446
1209.800781,38.291019
1211.498047,35.353359
1213.195313,42.728069
1214.892578,50.106033
1216.589844,29.480639
1218.285156,50.128143
1219.980469,36.867058
1221.675781,35.400181
1223.371094,44.259979
1225.064453,44.269737
1226.759766,42.803509
1228.453125,45.76556
1230.146484,29.532673
1231.839844,23.631342
1233.533203,45.795811
1235.224609,35.462627
1236.916016,47.293915
1238.607422,33.999985
1240.298828,48.793324
1241.990234,45.846237
1243.679688,41.418617
1245.371094,45.866413
1247.060547,41.43684
1248.75,41.445953
1250.439453,39.974525
1252.126953,34.05986
1253.814453,35.548534
1255.503906,31.111803
1257.191406,40.009678
1258.876953,44.464966
1260.564453,31.132311
1262.25,32.621964
1263.9375,34.11227
1265.623047,37.086693
1267.308594,45.997593
1268.992188,32.650616
1270.677734,31.173336
1272.361328,63.845119
1274.044922,46.037971
1275.728516,37.13554
1277.412109,40.115177
1279.09375,49.040409
1280.775391,43.10556
1282.458984,50.54863
1284.140625,47.585606
1285.820313,49.083408
1287.501953,44.631054
1289.181641,41.664772
1290.863281,46.138954
1292.542969,29.773584
1294.220703,43.181145
1295.900391,41.701263
1297.578125,37.241421
1299.257813,41.719513
1300.935547,50.67049
1302.613281,44.719032
1304.289063,37.27401
1305.966797,29.825727
1307.642578,50.714817
1309.318359,59.677532
1310.994141,55.213779
1312.669922,34.329578
1314.345703,37.322906
1316.019531,49.276997
1317.693359,58.249168
1319.367188,44.816833
1321.041016,47.815056
1322.714844,46.330944
1324.386719,52.320545
1326.058594,44.855965
1327.730469,40.379173
1329.402344,37.396278
1331.074219,46.381496
1332.744141,38.909092
1334.416016,41.911232
1336.085938,47.908989
1337.755859,37.437054
1339.425781,41.938633
1341.09375,40.449635
1342.763672,49.449211
1344.431641,53.956337
1346.099609,46.472519
1347.767578,43.483753
1349.433594,28.495556
1351.101563,43.502682
1352.767578,37.510471
1354.433594,46.523102
1356.099609,48.03429
1357.765625,40.537746
1359.429688,49.556904
1361.095703,57.07793
1362.759766,54.085579
1364.423828,46.583813
1366.087891,54.109085
1367.75,36.080559
1369.414063,40.599445
1371.076172,45.120289
1372.738281,46.634422
1374.400391,48.149204
1376.0625,57.18959
1377.722656,46.664791
1379.382813,52.697483
1381.044922,43.6731
1382.703125,37.657391
1384.363281,31.639065
1386.023438,45.208466
1387.681641,43.710987
1389.339844,45.228062
1390.998047,40.714077
1392.65625,39.214642
1394.314453,34.697388
1395.970703,40.74054
1397.628906,40.749359
1399.285156,31.700808
1400.941406,45.296673
1402.597656,40.775826
1404.251953,60.421703
1405.90625,45.32608
1407.5625,39.2911
